match_id,index,under_pressure,location,player,timestamp,possession,period,team_id,player_id,play_pattern,related_events,minute,second,possession_team,possession_team_id,team,id,duration,dribble,position,type,out,off_camera
3775624,58,True,"[Decimal('86.3'), Decimal('2.8')]",Leah Galton,00:00:41.867,2,1,1475,31539,From Kick Off,"['38fa3e9e-a589-44c5-bf47-e82bf079cb7d', '7c1277b3-fcd4-46e5-80c0-c4e70214f9ea']",0,41,Manchester United,1475,Manchester United,5e9b9eef-bf47-4cbb-aee1-96200bde088c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3754143,459,True,"[Decimal('94.3'), Decimal('48.5')]",Jordon Ibe,00:10:28.929,23,1,24,3635,From Throw In,['e02c53ad-0993-4f86-8e91-6eeaa7c9db3e'],10,28,Liverpool,24,Liverpool,06ebcd3b-c46f-4f42-a281-49c69eda2193,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
70277,126,True,"[Decimal('77.2'), Decimal('52.5')]",Alexis Alejandro Sánchez Sánchez,00:02:06.619,6,1,217,3385,Regular Play,['97300af8-dd02-46ee-bf9f-6ac98adfe8dd'],2,6,Barcelona,217,Barcelona,c76af9fb-5dbb-4088-8dda-249af91d27fa,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
3930160,101,True,"[Decimal('84.4'), Decimal('3.4')]",Nicholas Williams Arthuer,00:01:48.310,3,1,772,68574,From Throw In,"['027c6e77-96fb-4fe2-ba6d-b9940d7e28ee', '654133ae-429c-4e92-9304-e479608ec534']",1,48,Spain,772,Spain,2e1ae20a-c63d-48f4-8637-4763bf4f5ad1,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Wing,Dribble,No existe,0.0
3837818,367,True,"[Decimal('34.7'), Decimal('3')]",Himad Abdelli,00:06:48.435,7,1,145,21217,From Keeper,['2b3febd0-fb4c-4706-b50a-62e00a540795'],6,48,Paris Saint-Germain,131,Angers,849d4dc4-57c3-4529-ad6e-64d23eb45eea,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Left Midfield,Dribble,True,0.0
69326,321,True,"[Decimal('50.9'), Decimal('73.7')]",Jesús Navas González,00:07:20.809,17,1,213,6821,Regular Play,['075e2088-4005-4eb8-83da-e0fadec9de7a'],7,20,Sevilla,213,Sevilla,0959f51d-488b-4719-875a-04afd77a8cec,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Midfield,Dribble,No existe,0.0
3829510,46,True,"[Decimal('40.3'), Decimal('75.1')]",Jérémy Pied,00:01:33.902,4,1,136,4270,Regular Play,"['18d75a7f-c27c-451e-b40a-efa29b54ca50', '8fe4ea38-dfd3-4c6f-bc03-1140035e9f5d']",1,33,OGC Nice,136,OGC Nice,3dc46d3c-f676-45cd-a859-58110bf368f7,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Back,Dribble,No existe,0.0
3930180,13,True,"[Decimal('67.9'), Decimal('57.4')]",Donyell Malen,00:00:07.485,2,1,941,15582,From Kick Off,['ae59fbd9-5a81-4582-9316-230dd9b5a4c4'],0,7,Austria,915,Netherlands,4f535c5b-853f-43da-942c-f575fc944df9,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
3754079,252,True,"[Decimal('98.1'), Decimal('7.2')]",Sergio Leonel Agüero del Castillo,00:06:06.990,16,1,36,3237,Regular Play,['6b393ebf-9e2e-476e-87e8-3be5fc4f35b4'],6,6,Manchester City,36,Manchester City,e898ce57-0000-4b7c-8d20-f5ba9e46876f,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3754138,28,True,"[Decimal('82.9'), Decimal('18.2')]",Bradley Johnson,00:00:36.763,4,1,56,4804,From Throw In,"['4496bca2-76b0-4ab9-bc98-6bad2e9ea76d', 'f1a29760-817d-4f8c-8f78-866e283f5cd9']",0,36,Norwich City,56,Norwich City,69734cc2-eaa2-4d87-863f-75bcbbe1b471,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Midfield,Dribble,No existe,0.0
68316,22,True,"[Decimal('70.7'), Decimal('15.7')]",Ronaldo de Assis Moreira,00:00:08.565,2,1,217,25879,From Kick Off,['b9ab0856-12d3-4637-980d-c9f5139af600'],0,8,Albacete,608,Barcelona,7cbc7949-b06c-40df-8ddd-ddbb24623cea,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Wing,Dribble,No existe,0.0
3890272,47,True,"[Decimal('64.1'), Decimal('32.7')]",Marco Russ,00:01:00.135,5,1,184,8812,Regular Play,['26a0fb92-3514-44c1-a6f7-a4cdfd277045'],1,0,Eintracht Frankfurt,184,Eintracht Frankfurt,842390fe-11bb-4b68-bf7a-d9d477188cf7,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Defensive Midfield,Dribble,No existe,0.0
19749,186,True,"[Decimal('14'), Decimal('10')]",Kerys Harrop,00:04:16.963,13,1,969,15569,Regular Play,['b3377a21-6a76-42c6-8ba5-5a547c47e70a'],4,16,Birmingham City WFC,969,Birmingham City WFC,d4bb5b4d-ac88-4140-ab1f-6d06a7fd0409,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3775659,24,True,"[Decimal('4.1'), Decimal('37.2')]",Ellie Roebuck,00:00:24.854,3,1,746,4637,Regular Play,"['79e615e2-57d6-4729-8f42-47f73fabcf3e', 'd22b79a7-585c-44ba-be7f-1153ff5d1941']",0,24,Manchester City WFC,746,Manchester City WFC,3722317f-d9c7-406a-8c18-9f1f4105e468,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Goalkeeper,Dribble,No existe,0.0
3890424,43,True,"[Decimal('117'), Decimal('70.3')]",Marcel Heller,00:01:07.848,5,1,872,9401,From Throw In,"['2e3a1337-d216-49da-8387-f6c944ac2764', 'f1a3ce27-07dc-4cf5-affe-7499e70c4d49']",1,7,Darmstadt 98,872,Darmstadt 98,5d7215c4-e5cc-42f5-a74e-64eab28cd31c,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Midfield,Dribble,No existe,0.0
3879792,56,True,"[Decimal('93'), Decimal('60.9')]",Ricardo Gabriel Álvarez,00:01:17.709,5,1,234,8875,From Free Kick,['6c93aec9-f1c0-479a-a3fb-fcce8fe716bf'],1,17,Sampdoria,234,Sampdoria,7e2ab3d6-67d4-410a-86f9-3979960a4a42,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
3890273,297,True,"[Decimal('91.5'), Decimal('18.4')]",Hakan Çalhanoğlu,00:04:25.190,7,1,904,7039,From Throw In,['f7327f4f-d390-4546-aca2-749d94208087'],4,25,Bayer Leverkusen,904,Bayer Leverkusen,43526d9c-61c1-443d-91d2-856669f544c0,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
69222,34,True,"[Decimal('81.3'), Decimal('75.5')]",Daniel Alves da Silva,00:00:24.694,3,1,217,4324,Regular Play,['64b3149b-f8fb-449b-9dc5-08782c6a8fc8'],0,24,Barcelona,217,Barcelona,7d4870ee-cc03-441f-b3a1-35378e74e33b,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Back,Dribble,No existe,0.0
2275062,102,True,"[Decimal('49.3'), Decimal('5.1')]",Bethany Mead,00:01:30.912,5,1,968,15619,Regular Play,"['0a975e75-fb41-4de7-ac09-980418b1960c', '5e5fca41-6609-4fd3-8c25-9184f4af6341']",1,30,Arsenal WFC,968,Arsenal WFC,c122ef70-eb87-4be0-9296-0a98943494ab,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
19738,61,True,"[Decimal('32'), Decimal('57')]",Julie Biesmans,00:01:45.246,7,1,973,10095,Regular Play,['66de24e0-32a9-4ee5-ad86-84dda9620351'],1,45,Bristol City WFC,973,Bristol City WFC,cabfb8bc-cbcb-4c9a-9627-ff03981667ed,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Defensive Midfield,Dribble,No existe,0.0
69251,49,True,"[Decimal('108.5'), Decimal('28.4')]",Samuel Eto''o Fils,00:01:00.797,4,1,217,19298,From Throw In,['8b296fbf-1d0b-48d9-aeb1-b4e2d601f62c'],1,0,Valencia,207,Barcelona,28c11427-bbac-494c-bda0-3ff2dbbe452d,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Center Forward,Dribble,No existe,0.0
3794685,42,True,"[Decimal('82.6'), Decimal('25.8')]",Marko Arnautović,00:00:38.086,5,1,915,3325,Regular Play,['982fc5c9-0c26-4404-9a05-532b2f6063aa'],0,38,Austria,915,Austria,8d2f0637-f9dd-4726-8c8e-d3a5ca601009,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3754207,52,True,"[Decimal('110.8'), Decimal('77.3')]",Ivo Daniel Ferreira Mendonca Pinto,00:00:47.481,3,1,56,10499,Regular Play,['ce073fe1-ad97-4e2b-8ddb-bae3decb3e76'],0,47,Norwich City,56,Norwich City,3a3ebcbe-0464-45e8-85d1-9edc9628a31d,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Back,Dribble,No existe,0.0
2275102,100,True,"[Decimal('74.8'), Decimal('12.1')]",Kate Natkiel,00:01:39.767,10,1,965,16399,Regular Play,['b3cec052-a7cb-44a8-a464-7cc3a721c57b'],1,39,Brighton & Hove Albion WFC,965,Brighton & Hove Albion WFC,db099060-162c-4530-af2c-0b27ac0efc50,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Midfield,Dribble,No existe,0.0
3754206,71,True,"[Decimal('37.5'), Decimal('3.4')]",Ayoze Pérez Gutiérrez,00:01:09.927,6,1,37,3076,From Throw In,['b3483e4a-c27b-4ecb-97cb-bfee53edd4a1'],1,9,Manchester City,36,Newcastle United,87fa026e-286d-4c62-be48-e08751c9423e,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3879739,79,True,"[Decimal('113.5'), Decimal('11.8')]",Lorenzo Insigne,00:01:21.560,6,1,227,7037,Regular Play,['0df9a375-e451-4e9e-bb06-c1d65baeba25'],1,21,Napoli,227,Napoli,bec76e63-c8f9-4fc7-89f5-b7874d09a66f,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3754121,86,True,"[Decimal('102.8'), Decimal('62')]",Odion Jude Ighalo,00:01:11.605,4,1,23,5458,From Counter,['b60c2e42-5fdb-487e-a91b-255dd677c7e4'],1,11,Watford,23,Watford,01031d60-73e0-47b3-84c2-46033421d55b,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Forward,Dribble,No existe,0.0
267085,49,True,"[Decimal('85.5'), Decimal('48.2')]",Andrés Iniesta Luján,00:00:43.264,2,1,217,5216,From Kick Off,['9df28ce4-7ec0-4ae8-a26c-534988b95f54'],0,43,Barcelona,217,Barcelona,05b6e7ee-b17d-434f-a00b-3964fdd7ddc1,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Center Midfield,Dribble,No existe,0.0
3754322,19,True,"[Decimal('52.3'), Decimal('16.7')]",Gnégnéri Yaya Touré,00:00:08.085,2,1,36,3087,From Kick Off,['61555df7-6fe7-4d27-9208-c7bce7e44291'],0,8,Manchester City,36,Manchester City,ebb9682a-f891-45b0-bad3-1fa9b54c10e7,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Defensive Midfield,Dribble,No existe,0.0
3879746,119,True,"[Decimal('40.6'), Decimal('48.8')]",Marcelo Brozović,00:03:00.219,9,1,238,5469,From Throw In,"['4972b265-68a5-4003-aacc-d61f322f2473', 'c55c7fb7-aab0-4353-b476-ca4c0d19d2ff']",3,0,Inter Milan,238,Inter Milan,45057912-22cd-49af-bb62-37f1dee98d84,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Right Center Midfield,Dribble,No existe,0.0
3775545,30,True,"[Decimal('35.7'), Decimal('4.1')]",Alex Greenwood,00:00:27.405,3,1,746,10252,Regular Play,['0ede880d-0e0b-47f9-9f2a-25cdd708a21d'],0,27,Manchester City WFC,746,Manchester City WFC,4a54ef41-e0df-4bd0-a827-0092d7a6dd7c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Back,Dribble,No existe,0.0
3857272,397,True,"[Decimal('113.6'), Decimal('17')]",Harry Maguire,00:09:59.810,17,1,768,3336,From Corner,['48d7fed9-3b59-4195-a2a6-0eabb047ff58'],9,59,England,768,England,ebeb404f-c009-4202-85c8-7b518713c9c2,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Center Back,Dribble,No existe,0.0
3764240,323,True,"[Decimal('76'), Decimal('6.6')]",Chloe Logarzo,00:07:38.981,20,1,973,25547,Regular Play,['22a73224-f73c-42cb-b901-9525e09e4f94'],7,38,Bristol City WFC,973,Bristol City WFC,9fcf5e89-f70b-4049-8f63-f136cc50a03d,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Midfield,Dribble,No existe,0.0
3879766,96,True,"[Decimal('65.3'), Decimal('71.2')]",Sergej Milinković-Savić,00:01:47.346,7,1,236,5589,Regular Play,['3a945acc-a32a-4091-8d6a-6152b73345bf'],1,47,Lazio,236,Lazio,8a3e19eb-c017-463b-8536-ddfe115e6f0c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Midfield,Dribble,No existe,0.0
3829503,76,True,"[Decimal('35.9'), Decimal('68.2')]",Jules Iloki,00:01:24.884,7,1,144,3151,Regular Play,"['a34369e3-7dcd-467b-a9cb-07ed2556bc4b', 'b3eaeef9-afad-43aa-a8e2-911141d720a5']",1,24,Nantes,144,Nantes,3d2e1183-0f7c-4b7c-b4c0-047febb1d86b,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
19790,93,True,"[Decimal('82'), Decimal('52')]",Nikita Parris,00:01:24.794,4,1,746,4654,Regular Play,"['3f9ea646-1d03-4945-b3f7-3b75dedb337b', '776a92d0-df91-4dce-83f0-60e2d88dbe85']",1,24,Manchester City WFC,746,Manchester City WFC,7863f89d-47f9-440a-83fa-abe8e182b2b3,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Forward,Dribble,No existe,0.0
3879756,368,True,"[Decimal('95.3'), Decimal('63.5')]",Elseid Hysaj,00:06:27.098,12,1,227,7031,Regular Play,['f5890e44-8435-45a1-8648-88f7b1693d2b'],6,27,Napoli,227,Napoli,98826578-a9ce-448f-a466-dca9e1dee273,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Back,Dribble,No existe,0.0
69191,137,True,"[Decimal('105.6'), Decimal('66.2')]",Shuang Wang,00:03:58.409,9,1,1207,24461,From Throw In,"['2264d5c2-b010-4921-805d-9b8ec7a1c00d', 'f9352991-4da6-4d75-ba5b-90309fbde315']",3,58,China PR Women's,1207,China PR Women's,cf6528f9-acee-4988-a35b-f0af4b632f0d,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Center Forward,Dribble,No existe,0.0
3813268,47,True,"[Decimal('38.3'), Decimal('69.4')]",Joni Ensio Kauko,00:01:08.591,4,1,7282,24303,Regular Play,['d0a66cc8-4cbd-4d2d-b3e8-6d2ed0704d3f'],1,8,ATK Mohun Bagan,7282,ATK Mohun Bagan,a458b6f5-c324-4e40-86bb-b60351590f2d,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
19743,237,True,"[Decimal('17'), Decimal('8')]",Lucy Staniforth,00:04:24.250,10,1,969,15562,Regular Play,"['10c5b7d9-90fd-4396-8773-45535bb02a75', '5fdb0c67-0eec-4c8f-a93b-d1b3ea69585a']",4,24,Birmingham City WFC,969,Birmingham City WFC,dd7768f5-0bf0-4ab2-ab67-7b71b40cfc23,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Attacking Midfield,Dribble,No existe,0.0
19792,72,True,"[Decimal('50'), Decimal('17')]",Emily Donovan,00:01:06.388,8,1,970,15705,From Throw In,['9d31c958-5f5e-4561-8263-f3c33694665c'],1,6,Bristol City WFC,973,Yeovil Town LFC,79af492b-de14-4e23-92f8-67bfe053716a,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Center Midfield,Dribble,No existe,0.0
3788763,229,True,"[Decimal('91.6'), Decimal('12.6')]",Attila Fiola,00:06:39.487,14,1,916,11268,Regular Play,['17f91561-284c-4ca7-a5b3-1a59d8810a25'],6,39,Hungary,916,Hungary,969143d1-6276-4bdd-a1fa-cce6404cf2b9,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing Back,Dribble,No existe,0.0
3920418,86,True,"[Decimal('85.8'), Decimal('10.6')]",Yoane Wissa,00:01:11.958,3,1,4881,7294,Regular Play,"['25cdd179-6f5d-4030-a9c0-30b88883e40f', 'ae6173b9-eb80-44ea-bddd-c50a9d9d0894']",1,11,Congo DR,4881,Congo DR,c5f78935-7c73-489f-828f-7b8ae168a256,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3829480,62,True,"[Decimal('79.5'), Decimal('17')]",Nolan Roux,00:00:38.979,3,1,135,3179,Regular Play,['eedcd537-e6fd-4d1d-9400-e04ecaa209f8'],0,38,Saint-Étienne,135,Saint-Étienne,9f66fc2e-2d74-472c-8b1e-52bdd337c1b6,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3879690,308,True,"[Decimal('111.4'), Decimal('2.5')]",Giacomo Bonaventura,00:06:07.845,12,1,243,7026,From Throw In,"['8667fa45-7d87-47b6-8ff2-da9c22675949', 'bcb81616-5ac4-4f2a-9129-d413a30253ee']",6,7,AC Milan,243,AC Milan,15d90d57-c8b1-4ebb-9a28-7b366213c221,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'overrun': True}",Left Midfield,Dribble,True,0.0
3829477,43,True,"[Decimal('47.6'), Decimal('19.8')]",Abdelaziz Barrada,00:00:32.730,4,1,147,23933,From Throw In,['0fbcea20-f8ac-44bd-be75-ca54528a4a7c'],0,32,Marseille,147,Marseille,0def4ce8-4c0f-4176-980c-8062605fca81,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Center Midfield,Dribble,No existe,0.0
3825638,42,True,"[Decimal('86.5'), Decimal('75.7')]",Enzo Nicolás Pérez,00:00:38.308,3,1,207,5741,From Throw In,"['8f92e412-402c-4a95-908c-51ac9e547ae3', 'ba0c0d93-9fdb-4a6f-80ee-424e4fe0ccf0']",0,38,Valencia,207,Valencia,42727810-e932-48ee-b713-3745fc273d34,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Defensive Midfield,Dribble,No existe,0.0
266491,40,True,"[Decimal('107.9'), Decimal('72.2')]",Jorge Sammir Cruz Campos,00:00:41.940,4,1,216,27091,Regular Play,"['06b779df-1ec6-4eb5-be5f-99ba246d6a11', '76e96c60-4b14-4271-943b-1bb119d84fef']",0,41,Getafe,216,Getafe,e4b2b128-1fc2-4d50-bad6-09edc2b1435b,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3749526,89,True,"[Decimal('73.9'), Decimal('1.6')]",Hermann Hreidarsson,00:02:27.437,8,1,75,40377,Regular Play,"['1aaba1cd-c4a1-4407-8303-0570b4ed4b25', '543c13ff-520c-4479-8f4a-719a67f0dcda']",2,27,Charlton Athletic,75,Charlton Athletic,1bb45208-9d9b-4fdb-82b7-10665ca331b6,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Back,Dribble,No existe,0.0
3893799,43,True,"[Decimal('33.6'), Decimal('78.1')]",Sakina Ouzraoui Diki,00:00:44.028,3,1,2391,402655,Regular Play,"['36a15e1b-96af-47f4-b250-7a16ec89a193', 'bd4e71eb-e6ef-4567-acb8-11a950c59043']",0,44,Morocco Women's,2391,Morocco Women's,38dfeac1-905c-4b19-8f61-bfa846c9050c,0,"{'nutmeg': True, 'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Midfield,Dribble,No existe,0.0
3775614,94,True,"[Decimal('15.7'), Decimal('8.5')]",Yana Daniëls,00:01:28.253,3,1,973,10093,Regular Play,"['3afe7e2d-3b38-49b1-980c-b33f5e7862d0', '4d7156b0-21b3-45e5-8c75-0d105c2f9c41']",1,28,Chelsea FCW,971,Bristol City WFC,c118b63c-3f16-4115-aee5-022a3152356e,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Midfield,Dribble,No existe,0.0
3754292,46,True,"[Decimal('104.2'), Decimal('71.7')]",Daryl Janmaat,00:00:39.927,2,1,37,3650,From Kick Off,['45c45bb5-0b1f-4f4e-8629-5f1536374f6a'],0,39,Newcastle United,37,Newcastle United,1d3e7dd6-fcba-4fd2-8f2d-23718614b57c,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Back,Dribble,No existe,0.0
19764,345,True,"[Decimal('78'), Decimal('80')]",Gemma Bonner,00:09:10.911,18,1,746,15554,From Throw In,['5b47495b-e4dd-4bba-a32b-e393f1c883bf'],9,10,Manchester City WFC,746,Manchester City WFC,b46887f2-8977-4687-8feb-16e4b2886a12,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Back,Dribble,No existe,0.0
3890484,40,True,"[Decimal('80'), Decimal('6.2')]",Salomon Armand Magloire Kalou,00:00:55.563,4,1,173,8575,From Throw In,"['08368e69-e799-486a-9d7b-8c44e7a3b006', 'e2cd1690-28bc-4f10-ad1a-cf52fafee6ae']",0,55,Schalke 04,181,Hertha Berlin,0f8a7fea-3120-4355-ab1d-df222188f21b,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3773665,231,True,"[Decimal('20.6'), Decimal('65.6')]",Ignacio Vidal Miralles,00:03:55.554,21,1,422,6591,Regular Play,"['6b6406ef-4268-4d3f-a3c7-0619cc8f6241', '994a065f-cef1-4e8c-a8ef-4a9a0c6b1462']",3,55,Barcelona,217,Osasuna,5697a05a-5bd1-4acd-b3c4-44f28f41a912,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Back,Dribble,No existe,0.0
3893818,21,True,"[Decimal('56.3'), Decimal('23.1')]",Lorena Bedoya Durango,00:00:13.912,2,1,16802,49904,From Kick Off,['c9ca8a25-6caa-4afc-a052-01d6ce2636f8'],0,13,Germany Women's,857,Colombia Women's,27765b67-bc65-4132-9712-92be34510367,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Defensive Midfield,Dribble,No existe,0.0
3920405,222,True,"[Decimal('105.5'), Decimal('78')]",Cédric Bakambu,00:10:47.394,11,1,4881,6862,From Keeper,"['2c057dac-3784-4b3a-acc6-5f6ba220d3fe', 'b444fe31-2436-4015-bad1-814734b8275b']",10,47,Congo DR,4881,Congo DR,e246ed2f-f103-4810-9d71-5add4283fb2e,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}, 'nutmeg': True}",Center Forward,Dribble,No existe,0.0
70221,81,True,"[Decimal('101.2'), Decimal('58.2')]",Arouna Koné,00:01:16.336,6,1,221,26696,Regular Play,['83a68ba0-3ad5-49d6-9503-6505bb31bb68'],1,16,Levante UD,221,Levante UD,17535c18-d5d6-47bf-a90b-5796d2c2a3d0,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Forward,Dribble,No existe,0.0
3754280,61,True,"[Decimal('78.1'), Decimal('47.7')]",Oscar dos Santos Emboaba Júnior,00:02:06.429,6,1,33,40122,Regular Play,['de76f807-6d09-4158-9691-3b08ff07d48c'],2,6,Chelsea,33,Chelsea,f89cc8e7-5a4d-4243-9343-673db6d41a2e,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Attacking Midfield,Dribble,No existe,0.0
266741,186,True,"[Decimal('82.6'), Decimal('59.2')]",Lionel Andrés Messi Cuccittini,00:03:53.030,8,1,217,5503,Regular Play,['38711608-bade-4736-9b63-1a109f82390e'],3,53,Barcelona,217,Barcelona,66b9f440-3e7d-4b1f-bb01-de74887b81cc,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Center Forward,Dribble,No existe,0.0
3888702,428,True,"[Decimal('77.5'), Decimal('34.6')]",Luigi Riva,00:12:18.204,37,1,914,397675,Regular Play,['d7abed3b-0894-4bc3-9b44-81b610a1870c'],12,18,Italy,914,Italy,1eb840ea-35dd-4989-8266-f4106299796f,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Center Forward,Dribble,No existe,0.0
3754059,12,True,"[Decimal('74.2'), Decimal('51.6')]",Callum McManaman,00:00:06.483,2,1,27,9551,From Kick Off,['eaab0ad0-3ad7-4891-89db-b76276daf95d'],0,6,West Bromwich Albion,27,West Bromwich Albion,28bce2e9-9bdc-4fb2-bc20-d6301a2c5010,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Midfield,Dribble,No existe,0.0
3879826,84,True,"[Decimal('106.4'), Decimal('8.1')]",Oliver Kragl,00:01:19.753,5,1,291,8793,From Throw In,['e75ad890-d5ad-44cd-a89e-f285f8da7c5f'],1,19,Frosinone,291,Frosinone,d3fe41f9-25ee-4f10-9df0-4e102d498eb5,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Left Wing,Dribble,No existe,0.0
3890269,400,True,"[Decimal('93.8'), Decimal('8.2')]",Ivo Iličević,00:11:39.624,31,1,171,24740,Regular Play,"['18302070-c0d9-4e18-9a51-35f461a9f076', 'd4c62fdd-3bcf-44d6-9e3d-376d486b786e']",11,39,Hamburger SV,171,Hamburger SV,e95835e0-3ff2-4e74-88fa-d2b4e9ca21db,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Left Wing,Dribble,No existe,0.0
3775549,115,True,"[Decimal('80.5'), Decimal('57.1')]",Chloe Peplow,00:02:39.815,7,1,749,16397,From Throw In,['8ab77787-4511-46e3-a56a-e61c977f4e96'],2,39,Tottenham Hotspur Women,749,Tottenham Hotspur Women,c20fc3ea-0000-42e1-93e6-f8082250ce94,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Center Defensive Midfield,Dribble,No existe,0.0
3879794,160,True,"[Decimal('109'), Decimal('71.2')]",Luca Rizzo,00:04:27.917,14,1,240,11729,From Throw In,['9195c0de-5742-405e-864e-e029664992ba'],4,27,Bologna,240,Bologna,bf58eaf0-48e3-4fd5-ab82-d1ae6c7966a4,0,"{'outcome': {'name': 'Complete', 'id': Decimal('8')}}",Right Wing,Dribble,No existe,0.0
3857263,76,True,"[Decimal('38.1'), Decimal('12.4')]",Ferrán Torres García,00:01:19.683,3,1,772,6748,From Throw In,['dd410b57-2ab4-4408-8ef9-78166d997aa5'],1,19,Spain,772,Spain,b5893f32-18b8-45c6-9a0b-66d3ead74592,0,"{'outcome': {'name': 'Incomplete', 'id': Decimal('9')}}",Right Wing,Dribble,No existe,0.0
